"","club","division","saison","HF","match_joue","total_point","journee","points"
"1064","BEAUNE HANDBALL","N1","2223","H",26,44,"J9",15
"1065","BEAUNE HANDBALL","N1","2223","H",26,44,"J10",16
"1066","BEAUNE HANDBALL","N1","2223","H",26,44,"J11",17
"1067","BEAUNE HANDBALL","N1","2223","H",26,44,"J12",18
"1068","BEAUNE HANDBALL","N1","2223","H",26,44,"J13",21
"1069","BEAUNE HANDBALL","N1","2223","H",26,44,"J14",24
"1070","BEAUNE HANDBALL","N1","2223","H",26,44,"J15",25
"1071","BEAUNE HANDBALL","N1","2223","H",26,44,"J16",28
"1072","BEAUNE HANDBALL","N1","2223","H",26,44,"J17",29
"1073","BEAUNE HANDBALL","N1","2223","H",26,44,"J18",30
"1074","BEAUNE HANDBALL","N1","2223","H",26,44,"J19",31
"1075","BEAUNE HANDBALL","N1","2223","H",26,44,"J20",32
"1076","BEAUNE HANDBALL","N1","2223","H",26,44,"J21",33
"1077","BEAUNE HANDBALL","N1","2223","H",26,44,"J22",36
"1078","BEAUNE HANDBALL","N1","2223","H",26,44,"J23",37
"1079","BEAUNE HANDBALL","N1","2223","H",26,44,"J24",39
"1080","BEAUNE HANDBALL","N1","2223","H",26,44,"J25",40
"1081","BEAUNE HANDBALL","N1","2223","H",26,44,"J26",44
"1082","BELFORT AUHB","N1","2223","H",26,53,"J1",0
"1083","BELFORT AUHB","N1","2223","H",26,53,"J2",3
"1084","BELFORT AUHB","N1","2223","H",26,53,"J3",5
"1085","BELFORT AUHB","N1","2223","H",26,53,"J4",7
"1086","BELFORT AUHB","N1","2223","H",26,53,"J5",8
"1087","BELFORT AUHB","N1","2223","H",26,53,"J6",11
"1088","BELFORT AUHB","N1","2223","H",26,53,"J7",14
"1089","BELFORT AUHB","N1","2223","H",26,53,"J8",15
"1090","BELFORT AUHB","N1","2223","H",26,53,"J9",17
"1091","BELFORT AUHB","N1","2223","H",26,53,"J10",20
"1092","BELFORT AUHB","N1","2223","H",26,53,"J11",23
"1093","BELFORT AUHB","N1","2223","H",26,53,"J12",24
"1094","BELFORT AUHB","N1","2223","H",26,53,"J13",25
"1095","BELFORT AUHB","N1","2223","H",26,53,"J14",27
"1096","BELFORT AUHB","N1","2223","H",26,53,"J15",30
"1097","BELFORT AUHB","N1","2223","H",26,53,"J16",33
"1098","BELFORT AUHB","N1","2223","H",26,53,"J17",36
"1099","BELFORT AUHB","N1","2223","H",26,53,"J18",37
"1100","BELFORT AUHB","N1","2223","H",26,53,"J19",39
"1101","BELFORT AUHB","N1","2223","H",26,53,"J20",40
"1102","BELFORT AUHB","N1","2223","H",26,53,"J21",41
"1103","BELFORT AUHB","N1","2223","H",26,53,"J22",42
"1104","BELFORT AUHB","N1","2223","H",26,53,"J23",45
"1105","BELFORT AUHB","N1","2223","H",26,53,"J24",46
"1106","BELFORT AUHB","N1","2223","H",26,53,"J25",47
"1107","BELFORT AUHB","N1","2223","H",26,53,"J26",53
"1108","CERCLE PAUL BERT RENNES HB","N1","2223","H",26,48,"J1",0
"1109","CERCLE PAUL BERT RENNES HB","N1","2223","H",26,48,"J2",3
"1110","CERCLE PAUL BERT RENNES HB","N1","2223","H",26,48,"J3",4
"1111","CERCLE PAUL BERT RENNES HB","N1","2223","H",26,48,"J4",5
"1112","CERCLE PAUL BERT RENNES HB","N1","2223","H",26,48,"J5",6
"1113","CERCLE PAUL BERT RENNES HB","N1","2223","H",26,48,"J6",7
"1114","CERCLE PAUL BERT RENNES HB","N1","2223","H",26,48,"J7",10
"1115","CERCLE PAUL BERT RENNES HB","N1","2223","H",26,48,"J8",11
"1116","CERCLE PAUL BERT RENNES HB","N1","2223","H",26,48,"J9",14
"1117","CERCLE PAUL BERT RENNES HB","N1","2223","H",26,48,"J10",17
"1118","CERCLE PAUL BERT RENNES HB","N1","2223","H",26,48,"J11",18
"1119","CERCLE PAUL BERT RENNES HB","N1","2223","H",26,48,"J12",21
"1120","CERCLE PAUL BERT RENNES HB","N1","2223","H",26,48,"J13",24
"1121","CERCLE PAUL BERT RENNES HB","N1","2223","H",26,48,"J14",25
"1122","CERCLE PAUL BERT RENNES HB","N1","2223","H",26,48,"J15",26
"1123","CERCLE PAUL BERT RENNES HB","N1","2223","H",26,48,"J16",27
"1124","CERCLE PAUL BERT RENNES HB","N1","2223","H",26,48,"J17",30
"1125","CERCLE PAUL BERT RENNES HB","N1","2223","H",26,48,"J18",31
"1126","CERCLE PAUL BERT RENNES HB","N1","2223","H",26,48,"J19",32
"1127","CERCLE PAUL BERT RENNES HB","N1","2223","H",26,48,"J20",33
"1128","CERCLE PAUL BERT RENNES HB","N1","2223","H",26,48,"J21",36
"1129","CERCLE PAUL BERT RENNES HB","N1","2223","H",26,48,"J22",37
"1130","CERCLE PAUL BERT RENNES HB","N1","2223","H",26,48,"J23",38
"1131","CERCLE PAUL BERT RENNES HB","N1","2223","H",26,48,"J24",41
"1132","CERCLE PAUL BERT RENNES HB","N1","2223","H",26,48,"J25",44
"1133","CERCLE PAUL BERT RENNES HB","N1","2223","H",26,48,"J26",48
"1134","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2223","H",26,54,"J1",0
"1135","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2223","H",26,54,"J2",3
"1136","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2223","H",26,54,"J3",6
"1137","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2223","H",26,54,"J4",8
"1138","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2223","H",26,54,"J5",9
"1139","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2223","H",26,54,"J6",10
"1140","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2223","H",26,54,"J7",12
"1141","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2223","H",26,54,"J8",14
"1142","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2223","H",26,54,"J9",17
"1143","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2223","H",26,54,"J10",19
"1144","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2223","H",26,54,"J11",22
"1145","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2223","H",26,54,"J12",25
"1146","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2223","H",26,54,"J13",28
"1147","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2223","H",26,54,"J14",31
"1148","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2223","H",26,54,"J15",34
"1149","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2223","H",26,54,"J16",37
"1150","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2223","H",26,54,"J17",38
"1151","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2223","H",26,54,"J18",39
"1152","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2223","H",26,54,"J19",40
"1153","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2223","H",26,54,"J20",43
"1154","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2223","H",26,54,"J21",46
"1155","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2223","H",26,54,"J22",47
"1156","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2223","H",26,54,"J23",48
"1157","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2223","H",26,54,"J24",49
"1158","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2223","H",26,54,"J25",50
"1159","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2223","H",26,54,"J26",54
"1160","CESSON RENNES METROPOLE HB","N1","2223","H",26,60,"J1",0
"1161","CESSON RENNES METROPOLE HB","N1","2223","H",26,60,"J2",3
"1162","CESSON RENNES METROPOLE HB","N1","2223","H",26,60,"J3",6
"1163","CESSON RENNES METROPOLE HB","N1","2223","H",26,60,"J4",8
"1164","CESSON RENNES METROPOLE HB","N1","2223","H",26,60,"J5",10
"1165","CESSON RENNES METROPOLE HB","N1","2223","H",26,60,"J6",11
"1166","CESSON RENNES METROPOLE HB","N1","2223","H",26,60,"J7",14
"1167","CESSON RENNES METROPOLE HB","N1","2223","H",26,60,"J8",17
"1168","CESSON RENNES METROPOLE HB","N1","2223","H",26,60,"J9",20
"1169","CESSON RENNES METROPOLE HB","N1","2223","H",26,60,"J10",23
"1170","CESSON RENNES METROPOLE HB","N1","2223","H",26,60,"J11",24
"1171","CESSON RENNES METROPOLE HB","N1","2223","H",26,60,"J12",25
"1172","CESSON RENNES METROPOLE HB","N1","2223","H",26,60,"J13",28
"1173","CESSON RENNES METROPOLE HB","N1","2223","H",26,60,"J14",31
"1174","CESSON RENNES METROPOLE HB","N1","2223","H",26,60,"J15",32
"1175","CESSON RENNES METROPOLE HB","N1","2223","H",26,60,"J16",35
"1176","CESSON RENNES METROPOLE HB","N1","2223","H",26,60,"J17",36
"1177","CESSON RENNES METROPOLE HB","N1","2223","H",26,60,"J18",39
"1178","CESSON RENNES METROPOLE HB","N1","2223","H",26,60,"J19",41
"1179","CESSON RENNES METROPOLE HB","N1","2223","H",26,60,"J20",44
"1180","CESSON RENNES METROPOLE HB","N1","2223","H",26,60,"J21",47
"1181","CESSON RENNES METROPOLE HB","N1","2223","H",26,60,"J22",48
"1182","CESSON RENNES METROPOLE HB","N1","2223","H",26,60,"J23",50
"1183","CESSON RENNES METROPOLE HB","N1","2223","H",26,60,"J24",53
"1184","CESSON RENNES METROPOLE HB","N1","2223","H",26,60,"J25",56
"1185","CESSON RENNES METROPOLE HB","N1","2223","H",26,60,"J26",60
"1186","ELITE VAL-D’OISE","N1","2223","H",24,44,"J1",0
"1187","ELITE VAL-D’OISE","N1","2223","H",24,44,"J2",1
"1188","ELITE VAL-D’OISE","N1","2223","H",24,44,"J3",4
"1189","ELITE VAL-D’OISE","N1","2223","H",24,44,"J4",7
"1190","ELITE VAL-D’OISE","N1","2223","H",24,44,"J5",8
"1191","ELITE VAL-D’OISE","N1","2223","H",24,44,"J6",9
"1192","ELITE VAL-D’OISE","N1","2223","H",24,44,"J7",12
"1193","ELITE VAL-D’OISE","N1","2223","H",24,44,"J8",13
"1194","ELITE VAL-D’OISE","N1","2223","H",24,44,"J9",14
"1195","ELITE VAL-D’OISE","N1","2223","H",24,44,"J10",17
"1196","ELITE VAL-D’OISE","N1","2223","H",24,44,"J11",20
"1197","ELITE VAL-D’OISE","N1","2223","H",24,44,"J12",21
"1198","ELITE VAL-D’OISE","N1","2223","H",24,44,"J13",24
"1199","ELITE VAL-D’OISE","N1","2223","H",24,44,"J14",24
"1200","ELITE VAL-D’OISE","N1","2223","H",24,44,"J15",26
"1201","ELITE VAL-D’OISE","N1","2223","H",24,44,"J16",27
"1202","ELITE VAL-D’OISE","N1","2223","H",24,44,"J17",30
"1203","ELITE VAL-D’OISE","N1","2223","H",24,44,"J18",33
"1204","ELITE VAL-D’OISE","N1","2223","H",24,44,"J19",34
"1205","ELITE VAL-D’OISE","N1","2223","H",24,44,"J20",35
"1206","ELITE VAL-D’OISE","N1","2223","H",24,44,"J21",38
"1207","ELITE VAL-D’OISE","N1","2223","H",24,44,"J22",39
"1208","ELITE VAL-D’OISE","N1","2223","H",24,44,"J23",41
"1209","ELITE VAL-D’OISE","N1","2223","H",24,44,"J24",42
"1210","FOLSCHVILLER","N1","2223","H",26,45,"J1",0
"1211","FOLSCHVILLER","N1","2223","H",26,45,"J2",1
"1212","FOLSCHVILLER","N1","2223","H",26,45,"J3",3
"1213","FOLSCHVILLER","N1","2223","H",26,45,"J4",6
"1214","FOLSCHVILLER","N1","2223","H",26,45,"J5",7
"1215","FOLSCHVILLER","N1","2223","H",26,45,"J6",9
"1216","FOLSCHVILLER","N1","2223","H",26,45,"J7",12
"1217","FOLSCHVILLER","N1","2223","H",26,45,"J8",15
"1218","FOLSCHVILLER","N1","2223","H",26,45,"J9",16
"1219","FOLSCHVILLER","N1","2223","H",26,45,"J10",19
"1220","FOLSCHVILLER","N1","2223","H",26,45,"J11",20
"1221","FOLSCHVILLER","N1","2223","H",26,45,"J12",21
"1222","FOLSCHVILLER","N1","2223","H",26,45,"J13",22
"1223","FOLSCHVILLER","N1","2223","H",26,45,"J14",24
"1224","FOLSCHVILLER","N1","2223","H",26,45,"J15",25
"1225","FOLSCHVILLER","N1","2223","H",26,45,"J16",26
"1226","FOLSCHVILLER","N1","2223","H",26,45,"J17",29
"1227","FOLSCHVILLER","N1","2223","H",26,45,"J18",30
"1228","FOLSCHVILLER","N1","2223","H",26,45,"J19",31
"1229","FOLSCHVILLER","N1","2223","H",26,45,"J20",32
"1230","FOLSCHVILLER","N1","2223","H",26,45,"J21",33
"1231","FOLSCHVILLER","N1","2223","H",26,45,"J22",36
"1232","FOLSCHVILLER","N1","2223","H",26,45,"J23",37
"1233","FOLSCHVILLER","N1","2223","H",26,45,"J24",40
"1234","FOLSCHVILLER","N1","2223","H",26,45,"J25",41
"1235","FOLSCHVILLER","N1","2223","H",26,45,"J26",45
"1236","GONFREVILLE HANDBALL","N1","2223","H",24,40,"J1",0
"1237","GONFREVILLE HANDBALL","N1","2223","H",24,40,"J2",3
"1238","GONFREVILLE HANDBALL","N1","2223","H",24,40,"J3",4
"1239","GONFREVILLE HANDBALL","N1","2223","H",24,40,"J4",5
"1240","GONFREVILLE HANDBALL","N1","2223","H",24,40,"J5",8
"1241","GONFREVILLE HANDBALL","N1","2223","H",24,40,"J6",9
"1242","GONFREVILLE HANDBALL","N1","2223","H",24,40,"J7",9
"1243","GONFREVILLE HANDBALL","N1","2223","H",24,40,"J8",12
"1244","GONFREVILLE HANDBALL","N1","2223","H",24,40,"J9",14
"1245","GONFREVILLE HANDBALL","N1","2223","H",24,40,"J10",15
"1246","GONFREVILLE HANDBALL","N1","2223","H",24,40,"J11",16
"1247","GONFREVILLE HANDBALL","N1","2223","H",24,40,"J12",17
"1248","GONFREVILLE HANDBALL","N1","2223","H",24,40,"J13",20
"1249","GONFREVILLE HANDBALL","N1","2223","H",24,40,"J14",21
"1250","GONFREVILLE HANDBALL","N1","2223","H",24,40,"J15",22
"1251","GONFREVILLE HANDBALL","N1","2223","H",24,40,"J16",25
"1252","GONFREVILLE HANDBALL","N1","2223","H",24,40,"J17",26
"1253","GONFREVILLE HANDBALL","N1","2223","H",24,40,"J18",27
"1254","GONFREVILLE HANDBALL","N1","2223","H",24,40,"J19",29
"1255","GONFREVILLE HANDBALL","N1","2223","H",24,40,"J20",29
"1256","GONFREVILLE HANDBALL","N1","2223","H",24,40,"J21",30
"1257","GONFREVILLE HANDBALL","N1","2223","H",24,40,"J22",31
"1258","GONFREVILLE HANDBALL","N1","2223","H",24,40,"J23",34
"1259","GONFREVILLE HANDBALL","N1","2223","H",24,40,"J24",35
"1260","GRAND POITIERS HANDBALL","N1","2223","H",26,50,"J1",0
"1261","GRAND POITIERS HANDBALL","N1","2223","H",26,50,"J2",2
"1262","GRAND POITIERS HANDBALL","N1","2223","H",26,50,"J3",4
"1263","GRAND POITIERS HANDBALL","N1","2223","H",26,50,"J4",6
"1264","GRAND POITIERS HANDBALL","N1","2223","H",26,50,"J5",9
"1265","GRAND POITIERS HANDBALL","N1","2223","H",26,50,"J6",12
"1266","GRAND POITIERS HANDBALL","N1","2223","H",26,50,"J7",13
"1267","GRAND POITIERS HANDBALL","N1","2223","H",26,50,"J8",14
"1268","GRAND POITIERS HANDBALL","N1","2223","H",26,50,"J9",15
"1269","GRAND POITIERS HANDBALL","N1","2223","H",26,50,"J10",18
"1270","GRAND POITIERS HANDBALL","N1","2223","H",26,50,"J11",21
"1271","GRAND POITIERS HANDBALL","N1","2223","H",26,50,"J12",22
"1272","GRAND POITIERS HANDBALL","N1","2223","H",26,50,"J13",25
"1273","GRAND POITIERS HANDBALL","N1","2223","H",26,50,"J14",26
"1274","GRAND POITIERS HANDBALL","N1","2223","H",26,50,"J15",27
"1275","GRAND POITIERS HANDBALL","N1","2223","H",26,50,"J16",30
"1276","GRAND POITIERS HANDBALL","N1","2223","H",26,50,"J17",33
"1277","GRAND POITIERS HANDBALL","N1","2223","H",26,50,"J18",35
"1278","GRAND POITIERS HANDBALL","N1","2223","H",26,50,"J19",36
"1279","GRAND POITIERS HANDBALL","N1","2223","H",26,50,"J20",37
"1280","GRAND POITIERS HANDBALL","N1","2223","H",26,50,"J21",38
"1281","GRAND POITIERS HANDBALL","N1","2223","H",26,50,"J22",40
"1282","GRAND POITIERS HANDBALL","N1","2223","H",26,50,"J23",42
"1283","GRAND POITIERS HANDBALL","N1","2223","H",26,50,"J24",45
"1284","GRAND POITIERS HANDBALL","N1","2223","H",26,50,"J25",46
"1285","GRAND POITIERS HANDBALL","N1","2223","H",26,50,"J26",50
"1286","HAND BALL CLUB GIEN LOIRET","N1","2223","H",26,51,"J1",0
"1287","HAND BALL CLUB GIEN LOIRET","N1","2223","H",26,51,"J2",1
"1288","HAND BALL CLUB GIEN LOIRET","N1","2223","H",26,51,"J3",2
"1289","HAND BALL CLUB GIEN LOIRET","N1","2223","H",26,51,"J4",5
"1290","HAND BALL CLUB GIEN LOIRET","N1","2223","H",26,51,"J5",6
"1291","HAND BALL CLUB GIEN LOIRET","N1","2223","H",26,51,"J6",9
"1292","HAND BALL CLUB GIEN LOIRET","N1","2223","H",26,51,"J7",12
"1293","HAND BALL CLUB GIEN LOIRET","N1","2223","H",26,51,"J8",15
"1294","HAND BALL CLUB GIEN LOIRET","N1","2223","H",26,51,"J9",18
"1295","HAND BALL CLUB GIEN LOIRET","N1","2223","H",26,51,"J10",21
"1296","HAND BALL CLUB GIEN LOIRET","N1","2223","H",26,51,"J11",22
"1297","HAND BALL CLUB GIEN LOIRET","N1","2223","H",26,51,"J12",25
"1298","HAND BALL CLUB GIEN LOIRET","N1","2223","H",26,51,"J13",26
"1299","HAND BALL CLUB GIEN LOIRET","N1","2223","H",26,51,"J14",28
"1300","HAND BALL CLUB GIEN LOIRET","N1","2223","H",26,51,"J15",29
"1301","HAND BALL CLUB GIEN LOIRET","N1","2223","H",26,51,"J16",32
"1302","HAND BALL CLUB GIEN LOIRET","N1","2223","H",26,51,"J17",33
"1303","HAND BALL CLUB GIEN LOIRET","N1","2223","H",26,51,"J18",34
"1304","HAND BALL CLUB GIEN LOIRET","N1","2223","H",26,51,"J19",35
"1305","HAND BALL CLUB GIEN LOIRET","N1","2223","H",26,51,"J20",38
"1306","HAND BALL CLUB GIEN LOIRET","N1","2223","H",26,51,"J21",41
"1307","HAND BALL CLUB GIEN LOIRET","N1","2223","H",26,51,"J22",44
"1308","HAND BALL CLUB GIEN LOIRET","N1","2223","H",26,51,"J23",45
"1309","HAND BALL CLUB GIEN LOIRET","N1","2223","H",26,51,"J24",46
"1310","HAND BALL CLUB GIEN LOIRET","N1","2223","H",26,51,"J25",47
"1311","HAND BALL CLUB GIEN LOIRET","N1","2223","H",26,51,"J26",51
"1312","HANDBALL CLUB COURNON D'AUVERGNE","N1","2223","H",24,49,"J1",0
"1313","HANDBALL CLUB COURNON D'AUVERGNE","N1","2223","H",24,49,"J2",1
"1314","HANDBALL CLUB COURNON D'AUVERGNE","N1","2223","H",24,49,"J3",2
"1315","HANDBALL CLUB COURNON D'AUVERGNE","N1","2223","H",24,49,"J4",5
"1316","HANDBALL CLUB COURNON D'AUVERGNE","N1","2223","H",24,49,"J5",6
"1317","HANDBALL CLUB COURNON D'AUVERGNE","N1","2223","H",24,49,"J6",9
"1318","HANDBALL CLUB COURNON D'AUVERGNE","N1","2223","H",24,49,"J7",12
"1319","HANDBALL CLUB COURNON D'AUVERGNE","N1","2223","H",24,49,"J8",13
"1320","HANDBALL CLUB COURNON D'AUVERGNE","N1","2223","H",24,49,"J9",16
"1321","HANDBALL CLUB COURNON D'AUVERGNE","N1","2223","H",24,49,"J10",17
"1322","HANDBALL CLUB COURNON D'AUVERGNE","N1","2223","H",24,49,"J11",20
"1323","HANDBALL CLUB COURNON D'AUVERGNE","N1","2223","H",24,49,"J12",20
"1324","HANDBALL CLUB COURNON D'AUVERGNE","N1","2223","H",24,49,"J13",23
"1325","HANDBALL CLUB COURNON D'AUVERGNE","N1","2223","H",24,49,"J14",25
"1326","HANDBALL CLUB COURNON D'AUVERGNE","N1","2223","H",24,49,"J15",28
"1327","HANDBALL CLUB COURNON D'AUVERGNE","N1","2223","H",24,49,"J16",29
"1328","HANDBALL CLUB COURNON D'AUVERGNE","N1","2223","H",24,49,"J17",30
"1329","HANDBALL CLUB COURNON D'AUVERGNE","N1","2223","H",24,49,"J18",33
"1330","HANDBALL CLUB COURNON D'AUVERGNE","N1","2223","H",24,49,"J19",36
"1331","HANDBALL CLUB COURNON D'AUVERGNE","N1","2223","H",24,49,"J20",38
"1332","HANDBALL CLUB COURNON D'AUVERGNE","N1","2223","H",24,49,"J21",40
"1333","HANDBALL CLUB COURNON D'AUVERGNE","N1","2223","H",24,49,"J22",43
"1334","HANDBALL CLUB COURNON D'AUVERGNE","N1","2223","H",24,49,"J23",44
"1335","HANDBALL CLUB COURNON D'AUVERGNE","N1","2223","H",24,49,"J24",47
"1336","HANDBALL CLUB DE LIVRY-GARGAN","N1","2223","H",26,51,"J1",0
"1337","HANDBALL CLUB DE LIVRY-GARGAN","N1","2223","H",26,51,"J2",3
"1338","HANDBALL CLUB DE LIVRY-GARGAN","N1","2223","H",26,51,"J3",6
"1339","HANDBALL CLUB DE LIVRY-GARGAN","N1","2223","H",26,51,"J4",7
"1340","HANDBALL CLUB DE LIVRY-GARGAN","N1","2223","H",26,51,"J5",10
"1341","HANDBALL CLUB DE LIVRY-GARGAN","N1","2223","H",26,51,"J6",13
"1342","HANDBALL CLUB DE LIVRY-GARGAN","N1","2223","H",26,51,"J7",15
"1343","HANDBALL CLUB DE LIVRY-GARGAN","N1","2223","H",26,51,"J8",17
"1344","HANDBALL CLUB DE LIVRY-GARGAN","N1","2223","H",26,51,"J9",18
"1345","HANDBALL CLUB DE LIVRY-GARGAN","N1","2223","H",26,51,"J10",20
"1346","HANDBALL CLUB DE LIVRY-GARGAN","N1","2223","H",26,51,"J11",21
"1347","HANDBALL CLUB DE LIVRY-GARGAN","N1","2223","H",26,51,"J12",22
"1348","HANDBALL CLUB DE LIVRY-GARGAN","N1","2223","H",26,51,"J13",23
"1349","HANDBALL CLUB DE LIVRY-GARGAN","N1","2223","H",26,51,"J14",24
"1350","HANDBALL CLUB DE LIVRY-GARGAN","N1","2223","H",26,51,"J15",25
"1351","HANDBALL CLUB DE LIVRY-GARGAN","N1","2223","H",26,51,"J16",28
"1352","HANDBALL CLUB DE LIVRY-GARGAN","N1","2223","H",26,51,"J17",31
"1353","HANDBALL CLUB DE LIVRY-GARGAN","N1","2223","H",26,51,"J18",34
"1354","HANDBALL CLUB DE LIVRY-GARGAN","N1","2223","H",26,51,"J19",37
"1355","HANDBALL CLUB DE LIVRY-GARGAN","N1","2223","H",26,51,"J20",40
"1356","HANDBALL CLUB DE LIVRY-GARGAN","N1","2223","H",26,51,"J21",41
"1357","HANDBALL CLUB DE LIVRY-GARGAN","N1","2223","H",26,51,"J22",44
"1358","HANDBALL CLUB DE LIVRY-GARGAN","N1","2223","H",26,51,"J23",45
"1359","HANDBALL CLUB DE LIVRY-GARGAN","N1","2223","H",26,51,"J24",48
"1360","HANDBALL CLUB DE LIVRY-GARGAN","N1","2223","H",26,51,"J25",49
"1361","HANDBALL CLUB DE LIVRY-GARGAN","N1","2223","H",26,51,"J26",51
"1362","HANDBALL HAZEBROUCK","N1","2223","H",24,47,"J1",0
"1363","HANDBALL HAZEBROUCK","N1","2223","H",24,47,"J2",3
"1364","HANDBALL HAZEBROUCK","N1","2223","H",24,47,"J3",3
"1365","HANDBALL HAZEBROUCK","N1","2223","H",24,47,"J4",6
"1366","HANDBALL HAZEBROUCK","N1","2223","H",24,47,"J5",7
"1367","HANDBALL HAZEBROUCK","N1","2223","H",24,47,"J6",10
"1368","HANDBALL HAZEBROUCK","N1","2223","H",24,47,"J7",11
"1369","HANDBALL HAZEBROUCK","N1","2223","H",24,47,"J8",14
"1370","HANDBALL HAZEBROUCK","N1","2223","H",24,47,"J9",17
"1371","HANDBALL HAZEBROUCK","N1","2223","H",24,47,"J10",20
"1372","HANDBALL HAZEBROUCK","N1","2223","H",24,47,"J11",21
"1373","HANDBALL HAZEBROUCK","N1","2223","H",24,47,"J12",22
"1374","HANDBALL HAZEBROUCK","N1","2223","H",24,47,"J13",23
"1375","HANDBALL HAZEBROUCK","N1","2223","H",24,47,"J14",26
"1376","HANDBALL HAZEBROUCK","N1","2223","H",24,47,"J15",27
"1377","HANDBALL HAZEBROUCK","N1","2223","H",24,47,"J16",27
"1378","HANDBALL HAZEBROUCK","N1","2223","H",24,47,"J17",29
"1379","HANDBALL HAZEBROUCK","N1","2223","H",24,47,"J18",31
"1380","HANDBALL HAZEBROUCK","N1","2223","H",24,47,"J19",33
"1381","HANDBALL HAZEBROUCK","N1","2223","H",24,47,"J20",34
"1382","HANDBALL HAZEBROUCK","N1","2223","H",24,47,"J21",35
"1383","HANDBALL HAZEBROUCK","N1","2223","H",24,47,"J22",36
"1384","HANDBALL HAZEBROUCK","N1","2223","H",24,47,"J23",39
"1385","HANDBALL HAZEBROUCK","N1","2223","H",24,47,"J24",40
"1386","HBC NANTES","N1","2223","H",26,56,"J1",0
"1387","HBC NANTES","N1","2223","H",26,56,"J2",3
"1388","HBC NANTES","N1","2223","H",26,56,"J3",6
"1389","HBC NANTES","N1","2223","H",26,56,"J4",8
"1390","HBC NANTES","N1","2223","H",26,56,"J5",11
"1391","HBC NANTES","N1","2223","H",26,56,"J6",12
"1392","HBC NANTES","N1","2223","H",26,56,"J7",13
"1393","HBC NANTES","N1","2223","H",26,56,"J8",16
"1394","HBC NANTES","N1","2223","H",26,56,"J9",17
"1395","HBC NANTES","N1","2223","H",26,56,"J10",19
"1396","HBC NANTES","N1","2223","H",26,56,"J11",20
"1397","HBC NANTES","N1","2223","H",26,56,"J12",23
"1398","HBC NANTES","N1","2223","H",26,56,"J13",24
"1399","HBC NANTES","N1","2223","H",26,56,"J14",25
"1400","HBC NANTES","N1","2223","H",26,56,"J15",28
"1401","HBC NANTES","N1","2223","H",26,56,"J16",31
"1402","HBC NANTES","N1","2223","H",26,56,"J17",34
"1403","HBC NANTES","N1","2223","H",26,56,"J18",37
"1404","HBC NANTES","N1","2223","H",26,56,"J19",38
"1405","HBC NANTES","N1","2223","H",26,56,"J20",39
"1406","HBC NANTES","N1","2223","H",26,56,"J21",42
"1407","HBC NANTES","N1","2223","H",26,56,"J22",45
"1408","HBC NANTES","N1","2223","H",26,56,"J23",48
"1409","HBC NANTES","N1","2223","H",26,56,"J24",51
"1410","HBC NANTES","N1","2223","H",26,56,"J25",52
"1411","HBC NANTES","N1","2223","H",26,56,"J26",56
"1412","HENNEBONT-LOCHRIST HB","N1","2223","H",26,44,"J1",0
"1413","HENNEBONT-LOCHRIST HB","N1","2223","H",26,44,"J2",1
"1414","HENNEBONT-LOCHRIST HB","N1","2223","H",26,44,"J3",4
"1415","HENNEBONT-LOCHRIST HB","N1","2223","H",26,44,"J4",5
"1416","HENNEBONT-LOCHRIST HB","N1","2223","H",26,44,"J5",8
"1417","HENNEBONT-LOCHRIST HB","N1","2223","H",26,44,"J6",9
"1418","HENNEBONT-LOCHRIST HB","N1","2223","H",26,44,"J7",10
"1419","HENNEBONT-LOCHRIST HB","N1","2223","H",26,44,"J8",11
"1420","HENNEBONT-LOCHRIST HB","N1","2223","H",26,44,"J9",12
"1421","HENNEBONT-LOCHRIST HB","N1","2223","H",26,44,"J10",13
"1422","HENNEBONT-LOCHRIST HB","N1","2223","H",26,44,"J11",14
