"code_rencontre","club_recevant","coach_recevant","club_visiteur","coach_visiteur","temps","score_recevant","score_visiteur","action","Temps_Sec","score_final","temps_mort_equipe","but_1min_apres_temps_mort","action_equipe","statut_recevant","ecart_recevant","fichier"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","17:22",9,6,"But JV N°15 MOLINIE robin ",1042,"29 - 25","","","v",1,3,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","17:42",10,6,"But JR N°95 RODRIGUES gustavo ",1062,"29 - 25","","","r",1,4,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","19:12",10,7,"But JV N°56 GUILLO romaric ",1152,"29 - 25","","","v",1,3,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","20:16",11,7,"But JR N°25 VANEGUE lucas ",1216,"29 - 25","","","r",1,4,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","21:27",12,7,"But JR N°95 RODRIGUES gustavo ",1287,"29 - 25","","","r",1,5,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","22:38",13,7,"But JR N°3 TRAORE queido ",1358,"29 - 25","","","r",1,6,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","23:23",13,8,"But JV N°18 LABIGANG xavier ",1403,"29 - 25","","","v",1,5,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","23:57",13,9,"But JV N°68 DENTZ edgar ",1437,"29 - 25","","","v",1,4,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","24:05",14,9,"But JR N°25 VANEGUE lucas ",1445,"29 - 25","","","r",1,5,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","24:49",15,9,"But JR N°95 RODRIGUES gustavo ",1489,"29 - 25","","","r",1,6,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","25:28",15,10,"But JV N°6 SALOU mathieu ",1528,"29 - 25","","","v",1,5,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","26:00",15,11,"But JV N°18 LABIGANG xavier ",1560,"29 - 25","","","v",1,4,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","26:54",16,11,"But JR N°95 RODRIGUES gustavo ",1614,"29 - 25","","","r",1,5,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","28:00",16,12,"But JV N°68 DENTZ edgar ",1680,"29 - 25","","","v",1,4,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","29:44",16,12,"Temps Mort d'Equipe Recevant ",1784,"29 - 25","","","r",1,4,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","32:22",17,12,"But 7m JR N°8 RICHERT benjamin",1942,"29 - 25","","","r",1,5,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","33:01",18,12,"But JR N°95 RODRIGUES gustavo",1981,"29 - 25","","","r",1,6,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","35:32",19,12,"But JR N°95 RODRIGUES gustavo",2132,"29 - 25","","","r",1,7,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","36:48",20,12,"But JR N°8 RICHERT benjamin",2208,"29 - 25","","","r",1,8,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","36:50",20,12,"Temps Mort d'Equipe Visiteur",2210,"29 - 25","v","oui","v",1,8,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","37:33",20,13,"But JV N°14 BRIFFE matheo",2253,"29 - 25","","","v",1,7,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","39:48",21,13,"But JR N°3 TRAORE queido",2388,"29 - 25","","","r",1,8,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","40:19",21,14,"But JV N°88 BARAN michal",2419,"29 - 25","","","v",1,7,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","40:55",21,15,"But JV N°14 BRIFFE matheo",2455,"29 - 25","","","v",1,6,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","42:36",22,15,"But JR N°95 RODRIGUES gustavo",2556,"29 - 25","","","r",1,7,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","43:18",22,16,"But JV N°18 LABIGANG xavier",2598,"29 - 25","","","v",1,6,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","44:25",23,16,"But JR N°8 RICHERT benjamin",2665,"29 - 25","","","r",1,7,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","45:04",24,16,"But JR N°3 TRAORE queido",2704,"29 - 25","","","r",1,8,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","45:05",24,16,"Temps Mort d'Equipe Visiteur",2705,"29 - 25","v","non","v",1,8,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","46:12",25,16,"But JR N°20 ABDEBREIMAN yanis",2772,"29 - 25","","","r",1,9,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","46:50",25,17,"But JV N°13 BRIFFE romain",2810,"29 - 25","","","v",1,8,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","48:45",26,17,"But JR N°5 CLAUDE dimitri - CLAUDE",2925,"29 - 25","","","r",1,9,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","49:46",26,18,"But JV N°14 BRIFFE matheo",2986,"29 - 25","","","v",1,8,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","51:17",26,19,"But JV N°29 CARDINAL youen",3077,"29 - 25","","","v",1,7,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","51:56",27,19,"But JR N°76 ANQUETIL arthur",3116,"29 - 25","","","r",1,8,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","52:38",27,20,"But JV N°14 BRIFFE matheo",3158,"29 - 25","","","v",1,7,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","54:06",27,21,"But JV N°29 CARDINAL youen",3246,"29 - 25","","","v",1,6,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","54:45",27,22,"But JV N°14 BRIFFE matheo",3285,"29 - 25","","","v",1,5,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","54:48",27,22,"Temps Mort d'Equipe Recevant",3288,"29 - 25","r","non","r",1,5,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","55:15",27,23,"But JV N°29 CARDINAL youen",3315,"29 - 25","","","v",1,4,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","55:48",27,24,"But JV N°56 GUILLO romaric",3348,"29 - 25","","","v",1,3,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","57:06",27,25,"But JV N°13 BRIFFE romain",3426,"29 - 25","","","v",1,2,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","57:33",28,25,"But JR N°95 RODRIGUES gustavo",3453,"29 - 25","","","r",1,3,"rencontre_D1H_2425_140.pdf"
"UAFJKIX","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","CESSON RENNES METROPOLE HB","LERICHE sebastien","59:43",29,25,"But JR N°8 RICHERT benjamin",3583,"29 - 25","","","r",1,4,"rencontre_D1H_2425_140.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","00:54",0,1,"But JV N°4 MINNE aymeric ",54,"29 - 34","","","v",-1,-1,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","02:03",1,1,"But 7m JR N°96 TRIBILLON gael ",123,"29 - 34","","","r",0,0,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","03:38",2,1,"But JR N°19 DIMITROV sveltin ",218,"29 - 34","","","r",1,1,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","04:20",2,2,"But JV N°4 MINNE aymeric ",260,"29 - 34","","","v",0,0,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","06:21",2,3,"But JV N°11 TOURNAT nicolas ",381,"29 - 34","","","v",-1,-1,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","06:42",2,4,"But JV N°8 ABDI ayyoub ",402,"29 - 34","","","v",-1,-2,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","08:36",2,5,"But JV N°4 MINNE aymeric ",516,"29 - 34","","","v",-1,-3,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","09:26",3,5,"But JR N°69 JUND hugo ",566,"29 - 34","","","r",-1,-2,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","10:03",3,6,"But JV N°3 BRIET thibaud ",603,"29 - 34","","","v",-1,-3,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","11:06",4,6,"But JR N°3 ILIC vanja ",666,"29 - 34","","","r",-1,-2,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","12:00",4,7,"But JV N°19 ODRIOZOLA YEREGUI kauldi ",720,"29 - 34","","","v",-1,-3,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","12:15",5,7,"But JR N°57 LIMA DE CARVALHO vinicios angelo - CARVALHO ",735,"29 - 34","","","r",-1,-2,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","12:39",5,8,"But JV N°7 RIVERA FOLCH valero ",759,"29 - 34","","","v",-1,-3,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","13:22",6,8,"But JR N°69 JUND hugo ",802,"29 - 34","","","r",-1,-2,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","13:43",6,9,"But JV N°7 RIVERA FOLCH valero ",823,"29 - 34","","","v",-1,-3,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","14:27",7,9,"But 7m JR N°96 TRIBILLON gael ",867,"29 - 34","","","r",-1,-2,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","14:33",7,10,"But JV N°8 ABDI ayyoub ",873,"29 - 34","","","v",-1,-3,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","15:06",7,11,"But JV N°8 ABDI ayyoub ",906,"29 - 34","","","v",-1,-4,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","15:21",7,11,"Temps Mort d'Equipe Recevant ",921,"29 - 34","","","r",-1,-4,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","16:42",8,11,"But 7m JR N°96 TRIBILLON gael ",1002,"29 - 34","","","r",-1,-3,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","17:27",9,11,"But JR N°13 RAMOS MORENO paulo - MORENO ",1047,"29 - 34","","","r",-1,-2,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","18:55",10,11,"But JR N°97 VERIN yvan ",1135,"29 - 34","","","r",-1,-1,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","19:08",10,11,"Temps Mort d'Equipe Visiteur ",1148,"29 - 34","","","v",-1,-1,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","19:25",10,12,"But JV N°11 TOURNAT nicolas ",1165,"29 - 34","","","v",-1,-2,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","19:51",10,13,"But JV N°8 ABDI ayyoub ",1191,"29 - 34","","","v",-1,-3,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","21:38",10,14,"But JV N°4 MINNE aymeric ",1298,"29 - 34","","","v",-1,-4,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","22:33",11,14,"But JR N°19 DIMITROV sveltin ",1353,"29 - 34","","","r",-1,-3,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","23:38",11,15,"But JV N°19 ODRIOZOLA YEREGUI kauldi",1418,"29 - 34","","","v",-1,-4,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","24:41",11,16,"But JV N°14 DU MOULIN DE LA BRETECHE lucas",1481,"29 - 34","","","v",-1,-5,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","25:26",12,16,"But JR N°15 HENIGMAN nik",1526,"29 - 34","","","r",-1,-4,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","27:37",12,17,"But JV N°19 ODRIOZOLA YEREGUI kauldi",1657,"29 - 34","","","v",-1,-5,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","28:17",13,17,"But JR N°69 JUND hugo",1697,"29 - 34","","","r",-1,-4,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","29:38",13,18,"But 7m JV N°7 RIVERA FOLCH valero",1778,"29 - 34","","","v",-1,-5,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","30:37",13,19,"But JV N°8 ABDI ayyoub",1837,"29 - 34","","","v",-1,-6,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","30:53",14,19,"But JR N°69 JUND hugo",1853,"29 - 34","","","r",-1,-5,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","31:27",14,20,"But JV N°3 BRIET thibaud",1887,"29 - 34","","","v",-1,-6,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","32:10",14,21,"But 7m JV N°7 RIVERA FOLCH valero",1930,"29 - 34","","","v",-1,-7,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","32:52",15,21,"But JR N°33 BEN SALEM yassine",1972,"29 - 34","","","r",-1,-6,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","33:23",15,22,"But JV N°4 MINNE aymeric",2003,"29 - 34","","","v",-1,-7,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","34:22",16,22,"But JR N°24 BZDYNGA valentin",2062,"29 - 34","","","r",-1,-6,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","34:49",16,23,"But JV N°8 ABDI ayyoub",2089,"29 - 34","","","v",-1,-7,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","34:59",17,23,"But JR N°69 JUND hugo",2099,"29 - 34","","","r",-1,-6,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","35:35",17,24,"But JV N°3 BRIET thibaud",2135,"29 - 34","","","v",-1,-7,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","36:37",18,24,"But JR N°69 JUND hugo",2197,"29 - 34","","","r",-1,-6,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","37:15",19,24,"But JR N°96 TRIBILLON gael",2235,"29 - 34","","","r",-1,-5,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","37:58",20,24,"But JR N°13 RAMOS MORENO paulo - MORENO",2278,"29 - 34","","","r",-1,-4,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","38:34",20,25,"But 7m JV N°7 RIVERA FOLCH valero",2314,"29 - 34","","","v",-1,-5,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","39:08",21,25,"But JR N°97 VERIN yvan",2348,"29 - 34","","","r",-1,-4,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","40:01",21,26,"But JV N°11 TOURNAT nicolas",2401,"29 - 34","","","v",-1,-5,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","40:51",22,26,"But JR N°96 TRIBILLON gael",2451,"29 - 34","","","r",-1,-4,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","41:25",22,27,"But 7m JV N°7 RIVERA FOLCH valero",2485,"29 - 34","","","v",-1,-5,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","43:18",22,28,"But JV N°14 DU MOULIN DE LA BRETECHE lucas",2598,"29 - 34","","","v",-1,-6,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","43:54",23,28,"But JR N°33 BEN SALEM yassine",2634,"29 - 34","","","r",-1,-5,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","45:29",23,29,"But JV N°2 MILOSAVLJEVIC marko",2729,"29 - 34","","","v",-1,-6,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","46:56",23,30,"But JV N°6 BONNEFOND baptiste",2816,"29 - 34","","","v",-1,-7,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","47:54",24,30,"But JR N°33 BEN SALEM yassine",2874,"29 - 34","","","r",-1,-6,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","49:34",25,30,"But 7m JR N°96 TRIBILLON gael",2974,"29 - 34","","","r",-1,-5,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","50:05",25,30,"Temps Mort d'Equipe Visiteur",3005,"29 - 34","v","non","v",-1,-5,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","51:08",25,31,"But JV N°5 YOSHIDA shuichi",3068,"29 - 34","","","v",-1,-6,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","51:29",25,31,"Temps Mort d'Equipe Recevant",3089,"29 - 34","r","oui","r",-1,-6,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","51:47",26,31,"But JR N°13 RAMOS MORENO paulo - MORENO",3107,"29 - 34","","","r",-1,-5,"rencontre_D1H_2425_141.pdf"
"UAFLJDM","C'CHARTRES METROPOLE HANDBALL","STOJINOVIC nebojsa","NANTES HBC","COJEAN gregory","52:12",27,31,"But JR N°15 HENIGMAN nik",3132,"29 - 34","","","r",-1,-4,"rencontre_D1H_2425_141.pdf"
